ID,X1,X2,X3,X4,X5,Y
17024,24,24,05,12,16,170
17025,24,24,05,12,16,170
17026,21,22,05,12,17,170
17027,20,20,03,10,18,170
17028,17,20,04,11,11,170
17029,17,20,04,11,11,170
17030,18,21,02,08,12,170
17031,18,21,02,08,12,170
17032,21,18,04,09,13,170
17033,21,18,04,09,13,170
17034,20,18,04,09,11,170
17035,20,18,04,09,11,170
17036,21,17,03,09,12,170
17037,21,17,03,09,12,170
17038,19,20,04,08,12,170
17039,19,20,04,08,12,170
17040,22,25,03,10,19,170
17041,21,26,03,11,17,170
17042,21,26,03,11,17,170
17043,21,26,03,09,18,170
17044,21,26,02,10,17,170
17045,21,26,02,10,17,170
17046,21,28,02,11,18,170
17047,21,28,02,11,18,170
17048,21,28,02,11,18,170
17049,21,28,02,11,18,170
17050,20,28,01,12,20,170
17051,20,28,01,12,20,170
17052,21,27,02,12,20,170
17053,21,27,02,12,20,170
17054,20,28,02,12,19,170
17055,20,28,02,12,19,170
17056,21,28,02,12,19,170
17057,21,28,02,12,19,170
17058,21,27,02,12,19,170
17059,21,27,02,12,19,170
17060,21,27,02,12,19,170
17061,21,27,02,12,19,170
17062,20,27,02,12,20,170
17063,20,27,02,12,20,170
17064,20,27,02,12,20,170
17065,20,27,02,11,21,170
17066,22,28,02,11,23,170
17067,22,28,02,11,23,170
17068,20,24,02,11,16,170
17069,20,24,02,11,16,170
17070,24,27,02,12,16,170
17071,24,27,02,12,16,170
17072,24,28,02,11,16,170
17073,24,28,02,11,16,170
17074,22,28,02,12,16,170
17075,22,28,02,12,16,170
17076,21,28,02,12,18,170
17077,21,28,02,12,18,170
17078,20,28,02,11,21,170
17079,20,28,02,11,21,170
17080,21,23,02,10,18,170
17081,20,21,02,10,18,170
17082,21,20,02,08,17,170
17083,23,24,02,10,16,170
17084,24,21,02,08,18,170
17085,20,20,02,11,20,170
17086,22,24,02,08,19,170
17087,24,20,02,10,18,170
17088,23,21,02,10,19,170
17089,23,22,02,09,19,170
17090,22,22,02,08,18,170
17091,23,23,02,12,20,170
17092,20,21,02,12,19,170
17093,23,24,02,09,18,170
17094,23,22,02,11,18,170
17095,23,20,02,08,18,170
17096,20,23,02,09,19,170
17097,20,21,02,11,20,170
17098,20,23,02,08,17,170
17099,24,21,02,09,17,170
17100,20,23,02,11,18,170
17101,16,24,16,19,10,171
17102,12,21,16,23,09,171
17103,12,23,15,16,11,171
17104,11,21,15,13,08,171
17105,13,22,14,21,11,171
17106,13,22,14,21,11,171
17107,13,26,17,18,09,171
17108,13,26,17,18,09,171
17109,13,25,21,24,08,171
17110,13,26,16,22,09,171
17111,13,26,16,22,09,171
17112,11,25,17,22,11,171
17113,11,25,17,22,11,171
17114,11,26,15,21,12,171
17115,10,26,15,22,09,171
17116,10,26,15,22,09,171
17117,12,24,17,21,10,171
17118,12,23,18,20,12,171
17119,12,23,18,20,12,171
17120,11,22,17,22,13,171
17121,11,23,15,23,11,171
17122,12,20,17,20,14,171
17123,12,22,16,23,12,171
17124,13,19,16,23,10,171
17125,14,22,17,22,12,171
17126,13,19,17,23,12,171
17127,12,19,17,22,11,171
17128,16,20,13,15,07,171
17129,17,19,12,15,10,171
17130,17,19,12,15,10,171
17131,17,20,12,16,09,171
17132,17,20,12,16,09,171
17133,18,20,13,16,09,171
17134,18,20,13,16,09,171
17135,17,19,11,16,09,171
17136,17,19,11,16,09,171
17137,17,19,13,12,09,171
17138,17,19,13,12,09,171
17139,15,19,12,14,09,171
17140,15,19,12,14,09,171
17141,16,19,13,15,09,171
17142,15,18,12,16,10,171
17143,15,18,12,16,10,171
17144,16,19,12,15,10,171
17145,16,19,12,15,10,171
17146,17,18,13,16,11,171
17147,17,18,13,16,11,171
17148,17,18,13,13,09,171
17149,17,18,13,13,09,171
17150,16,20,12,16,09,171
17151,16,20,12,16,09,171
17152,16,19,12,17,09,171
17153,16,19,12,17,09,171
17154,16,19,11,18,09,171
17155,16,19,11,18,09,171
17156,17,20,14,18,08,171
17157,17,20,14,18,08,171
17158,16,19,12,18,09,171
17159,16,19,12,18,09,171
17160,16,19,12,15,08,171
17161,22,18,16,17,05,171
17162,23,18,17,18,04,171
17163,23,18,16,16,05,171
17164,23,18,16,16,05,171
17165,23,18,16,17,05,171
17166,23,18,16,17,05,171
17167,23,18,17,14,05,171
17168,23,18,17,14,05,171
17169,23,16,20,20,03,171
17170,20,19,20,19,04,171
17171,20,19,20,19,04,171
17172,19,18,19,19,05,171
17173,19,18,19,19,05,171
17174,18,18,20,19,05,171
17175,17,17,20,18,05,171
17176,17,17,20,18,05,171
17177,16,18,19,19,05,171
17178,16,18,19,19,05,171
17179,18,17,19,20,05,171
17180,18,17,19,20,05,171
17181,20,17,17,18,06,171
17182,20,18,19,17,07,171
17183,20,18,19,17,07,171
17184,20,18,19,16,07,171
17185,20,17,18,17,07,171
17186,20,17,18,17,07,171
17187,20,18,17,18,07,171
17188,20,18,17,18,07,171
17189,19,17,16,16,06,171
17190,19,17,16,16,06,171
17191,19,17,15,16,06,171
17192,19,17,15,16,06,171
17193,22,17,19,16,06,171
17194,22,17,19,16,06,171
17195,20,17,17,16,07,171
17196,20,17,17,16,07,171
17197,21,17,17,16,07,171
17198,21,17,17,16,07,171
17199,20,17,16,16,06,171
17200,20,17,16,16,06,171
17201,25,18,17,21,07,172
17202,25,17,19,20,07,172
17203,26,16,19,23,08,172
17204,23,15,22,25,08,172
17205,23,14,20,25,08,172
17206,23,14,20,25,08,172
17207,25,16,20,24,08,172
17208,24,14,18,24,09,172
17209,27,14,18,19,10,172
17210,27,14,18,19,10,172
17211,21,14,18,13,11,172
17212,21,14,18,13,11,172
17213,21,14,17,22,10,172
17214,21,14,17,22,10,172
17215,27,15,17,24,11,172
17216,27,15,17,24,11,172
17217,25,14,19,19,12,172
17218,25,14,19,19,12,172
17219,25,15,19,17,12,172
17220,25,15,19,17,12,172
17221,25,15,17,24,11,172
17222,25,15,17,24,11,172
17223,22,15,15,18,12,172
17224,24,15,17,21,09,172
17225,24,15,17,21,09,172
17226,16,23,23,16,06,172
17227,18,19,28,12,05,172
17228,18,19,28,12,05,172
17229,18,19,28,13,04,172
17230,18,19,28,13,04,172
17231,20,19,27,12,05,172
17232,20,19,28,12,05,172
17233,20,19,28,12,04,172
17234,20,19,28,12,04,172
17235,18,19,28,12,04,172
17236,18,19,28,12,04,172
17237,19,19,28,12,04,172
17238,18,19,25,12,04,172
17239,18,18,25,12,04,172
17240,18,18,25,12,04,172
17241,18,19,26,12,05,172
17242,18,19,24,13,05,172
17243,18,19,24,13,05,172
17244,16,19,22,12,05,172
17245,19,19,25,13,05,172
17246,20,19,22,13,07,172
17247,19,19,22,13,05,172
17248,19,19,22,13,05,172
17249,18,19,22,12,05,172
17250,21,19,23,13,06,172
17251,19,19,23,13,06,172
17252,24,19,19,12,03,172
17253,18,22,18,22,05,172
17254,18,22,18,22,05,172
17255,16,21,15,14,04,172
17256,16,21,15,14,04,172
17257,19,21,15,12,04,172
17258,19,21,15,12,04,172
17259,17,21,16,12,04,172
17260,18,20,15,15,04,172
17261,18,20,15,15,04,172
17262,18,22,16,14,05,172
17263,18,21,15,13,04,172
17264,18,21,15,13,04,172
17265,19,21,15,12,04,172
17266,19,21,15,12,04,172
17267,18,20,15,13,04,172
17268,18,20,15,13,04,172
17269,18,20,15,14,04,172
17270,18,20,15,14,04,172
17271,19,20,17,14,04,172
17272,19,20,17,14,04,172
17273,19,21,17,16,04,172
17274,20,21,17,19,04,172
17275,20,21,17,19,04,172
17276,19,20,15,23,05,172
17277,19,20,15,23,05,172
17278,22,20,15,18,05,172
17279,22,20,15,18,05,172
17280,20,21,16,20,05,172
17281,20,21,16,20,05,172
17282,23,21,19,16,04,172
17283,23,21,19,16,04,172
17284,20,21,16,21,04,172
17285,20,21,16,21,04,172
17286,19,20,17,21,05,172
17287,19,20,17,21,05,172
17288,20,21,16,21,05,172
17289,20,21,16,21,05,172
17290,21,21,18,18,05,172
17291,19,21,21,20,04,172
17292,19,21,21,20,04,172
17293,21,21,18,16,04,172
17294,21,21,18,16,04,172
17295,20,21,17,17,05,172
17296,20,21,17,17,05,172
17297,20,20,16,15,04,172
17298,20,20,16,15,04,172
17299,20,20,15,15,05,172
17300,20,20,15,15,05,172
17301,15,18,27,21,09,173
17302,17,21,27,25,10,173
17303,17,22,26,25,10,173
17304,17,22,26,25,10,173
17305,17,19,29,24,10,173
17306,17,19,29,24,10,173
17307,16,19,28,25,10,173
17308,16,19,28,25,10,173
17309,16,19,28,25,10,173
17310,16,20,30,25,10,173
17311,16,20,30,24,10,173
17312,16,20,30,24,10,173
17313,19,20,27,24,10,173
17314,19,20,27,24,10,173
17315,20,20,29,24,10,173
17316,20,20,29,24,10,173
17317,18,22,26,25,10,173
17318,21,26,26,24,10,173
17319,21,26,26,24,10,173
17320,19,20,26,18,06,173
17321,20,21,27,16,07,173
17322,20,21,27,16,07,173
17323,20,22,30,13,05,173
17324,22,22,26,14,06,173
17325,22,22,26,14,06,173
17326,23,22,26,15,06,173
17327,23,22,26,15,06,173
17328,25,20,26,15,06,173
17329,25,20,26,15,06,173
17330,25,20,26,15,06,173
17331,25,20,26,15,06,173
17332,28,21,25,19,08,173
17333,28,21,25,19,08,173
17334,27,21,25,19,08,173
17335,27,21,25,19,08,173
17336,28,20,25,20,08,173
17337,26,19,24,22,08,173
17338,26,19,24,22,08,173
17339,22,19,24,18,07,173
17340,22,19,24,18,07,173
17341,26,20,25,18,07,173
17342,26,20,25,18,07,173
17343,26,19,22,18,07,173
17344,26,19,22,18,07,173
17345,25,19,26,17,07,173
17346,28,20,23,20,07,173
17347,28,18,21,23,08,173
17348,28,18,21,23,08,173
17349,23,18,23,22,08,173
17350,23,18,23,22,08,173
17351,25,19,24,22,07,173
17352,25,19,24,22,07,173
17353,29,19,23,20,07,173
17354,27,18,23,18,07,173
17355,27,18,23,18,07,173
17356,28,18,22,20,07,173
17357,20,16,15,09,07,173
17358,20,17,16,09,06,173
17359,20,17,16,09,06,173
17360,21,16,17,09,07,173
17361,21,16,17,09,07,173
17362,18,20,18,11,06,173
17363,18,20,18,11,06,173
17364,18,23,18,12,05,173
17365,19,23,18,11,06,173
17366,19,23,19,14,05,173
17367,19,23,19,15,05,173
17368,19,22,17,11,05,173
17369,19,22,17,11,05,173
17370,19,19,21,12,06,173
17371,19,19,21,12,06,173
17372,19,19,18,12,06,173
17373,19,19,18,12,06,173
17374,16,20,20,12,06,173
17375,16,20,20,12,06,173
17376,19,20,21,12,07,173
17377,20,21,19,14,05,173
17378,20,21,19,14,05,173
17379,19,19,19,12,06,173
17380,19,19,19,12,06,173
17381,20,22,19,13,06,173
17382,19,19,21,13,06,173
17383,17,19,20,12,06,173
17384,17,19,20,12,06,173
17385,17,20,20,13,06,173
17386,17,20,20,13,06,173
17387,19,17,23,12,07,173
17388,20,18,20,12,07,173
17389,20,18,20,12,07,173
17390,19,20,17,13,07,173
17391,19,20,17,13,07,173
17392,20,19,17,12,07,173
17393,20,19,17,12,07,173
17394,20,18,17,14,06,173
17395,20,18,17,14,06,173
17396,21,19,19,14,07,173
17397,21,19,19,14,07,173
17398,21,20,18,14,06,173
17399,19,19,16,13,07,173
17400,23,21,18,14,07,173
17401,23,13,23,11,08,174
17402,29,18,24,16,10,174
17403,29,19,26,16,11,174
17404,29,19,26,16,11,174
17405,28,19,25,16,11,174
17406,28,19,25,16,11,174
17407,28,20,24,15,11,174
17408,28,20,24,15,11,174
17409,32,16,24,15,11,174
17410,32,16,24,15,11,174
17411,32,14,23,14,11,174
17412,34,13,21,17,07,174
17413,29,18,17,17,05,174
17414,29,18,17,17,05,174
17415,28,18,17,15,06,174
17416,28,18,17,15,06,174
17417,28,13,18,16,06,174
17418,28,13,18,16,06,174
17419,32,10,17,19,07,174
17420,32,10,17,19,07,174
17421,34,10,18,21,07,174
17422,34,10,19,19,07,174
17423,33,12,19,19,07,174
17424,33,12,19,19,07,174
17425,33,10,21,24,06,174
17426,33,10,21,24,06,174
17427,33,10,20,19,07,174
17428,32,10,18,20,07,174
17429,32,13,19,19,07,174
17430,31,10,19,19,07,174
17431,31,10,19,19,07,174
17432,33,13,20,21,07,174
17433,33,13,20,21,07,174
17434,32,10,19,20,06,174
17435,33,10,19,20,06,174
17436,32,10,18,19,06,174
17437,32,10,18,19,06,174
17438,29,09,19,19,07,174
17439,29,09,19,19,07,174
17440,32,13,18,19,07,174
17441,32,13,18,19,07,174
17442,31,10,18,17,07,174
17443,32,10,18,17,07,174
17444,31,10,17,19,07,174
17445,31,10,17,19,07,174
17446,33,10,18,18,07,174
17447,33,10,18,18,07,174
17448,32,10,19,17,06,174
17449,33,10,19,17,06,174
17450,26,11,17,15,06,174
17451,26,11,17,15,06,174
17452,26,11,18,16,07,174
17453,26,11,18,16,07,174
17454,29,11,18,16,05,174
17455,29,11,18,16,05,174
17456,27,11,18,16,06,174
17457,29,12,18,15,07,174
17458,28,13,21,16,06,174
17459,31,13,21,17,05,174
17460,32,10,17,16,05,174
17461,30,10,18,16,08,174
17462,28,10,18,17,05,174
17463,28,13,18,15,07,174
17464,31,12,17,17,07,174
17465,32,12,20,18,08,174
17466,31,10,20,18,05,174
17467,32,11,17,16,05,174
17468,31,13,19,15,06,174
17469,27,10,19,17,05,174
17470,31,12,20,17,07,174
17471,29,13,20,16,05,174
17472,31,11,19,18,05,174
17473,31,12,19,18,06,174
17474,29,12,21,14,07,174
17475,30,12,21,14,07,174
17476,30,12,18,14,06,174
17477,28,12,21,17,07,174
17478,30,10,18,15,05,174
17479,31,12,20,18,05,174
17480,27,11,20,16,05,174
17481,32,11,21,15,05,174
17482,32,12,18,14,06,174
17483,28,11,21,17,05,174
17484,32,13,19,15,05,174
17485,27,11,18,14,07,174
17486,32,11,19,17,08,174
17487,32,10,18,16,07,174
17488,30,13,20,16,08,174
17489,29,11,19,14,08,174
17490,27,12,18,18,07,174
17491,29,13,17,16,05,174
17492,32,13,18,14,08,174
17493,30,12,18,18,07,174
17494,30,10,18,17,05,174
17495,30,12,18,17,08,174
17496,28,12,21,17,08,174
17497,27,13,18,14,05,174
17498,29,11,21,16,05,174
17499,29,10,21,14,06,174
17500,30,13,17,14,07,174
17501,28,10,18,11,13,175
17502,30,11,17,10,12,175
17503,30,11,17,10,12,175
17504,28,10,18,11,13,175
17505,28,10,18,11,13,175
17506,28,10,18,10,13,175
17507,28,10,18,10,13,175
17508,29,11,17,10,14,175
17509,29,11,17,10,14,175
17510,30,13,16,11,14,175
17511,30,13,16,11,14,175
17512,28,12,17,11,12,175
17513,28,12,17,11,12,175
17514,28,12,18,10,11,175
17515,28,12,18,10,11,175
17516,29,12,18,09,11,175
17517,29,12,18,09,11,175
17518,29,11,17,11,14,175
17519,29,11,17,11,14,175
17520,28,11,17,11,14,175
17521,28,11,17,11,14,175
17522,32,10,18,11,12,175
17523,32,10,18,11,12,175
17524,27,11,19,11,12,175
17525,21,13,15,14,11,175
17526,24,11,17,14,10,175
17527,24,11,17,14,10,175
17528,24,13,19,15,11,175
17529,24,13,19,15,11,175
17530,24,13,21,15,11,175
17531,24,13,21,15,11,175
17532,21,13,22,16,11,175
17533,21,13,22,16,11,175
17534,18,11,21,11,14,175
17535,24,11,19,12,09,175
17536,24,11,19,12,09,175
17537,24,11,18,11,10,175
17538,24,11,18,11,10,175
17539,24,11,19,11,13,175
17540,24,11,19,11,13,175
17541,25,11,30,11,09,175
17542,25,11,30,11,09,175
17543,24,12,19,11,13,175
17544,24,12,19,11,13,175
17545,24,12,19,10,10,175
17546,24,12,19,10,10,175
17547,25,12,19,10,09,175
17548,25,12,19,10,09,175
17549,25,12,19,10,10,175
17550,25,12,19,10,10,175
17551,25,12,19,10,10,175
17552,25,12,19,10,10,175
17553,26,12,17,10,10,175
17554,26,12,17,10,10,175
17555,26,12,20,09,10,175
17556,26,12,20,09,10,175
17557,26,12,20,10,10,175
17558,26,12,20,10,10,175
17559,27,13,21,10,14,175
17560,27,13,21,10,14,175
17561,27,12,23,10,11,175
17562,27,12,23,10,11,175
17563,27,12,23,10,10,175
17564,27,12,23,10,10,175
17565,26,11,19,09,11,175
17566,24,13,20,11,09,175
17567,21,10,20,09,09,175
17568,23,12,20,10,08,175
17569,21,10,18,13,08,175
17570,21,12,21,10,09,175
17571,21,10,18,12,08,175
17572,22,12,20,09,09,175
17573,25,11,17,09,08,175
17574,21,12,19,12,09,175
17575,22,11,18,13,09,175
17576,23,12,17,10,10,175
17577,22,13,20,12,10,175
17578,24,11,20,13,09,175
17579,23,11,17,12,08,175
17580,25,12,17,12,09,175
17581,23,11,18,12,08,175
17582,25,12,18,10,09,175
17583,26,13,21,09,10,175
17584,23,11,18,10,09,175
17585,25,11,18,13,08,175
17586,21,13,19,10,09,175
17587,21,11,19,12,10,175
17588,25,11,18,09,11,175
17589,25,10,21,13,11,175
17590,24,12,21,10,11,175
17591,26,12,21,10,08,175
17592,26,12,18,10,09,175
17593,23,10,20,11,11,175
17594,26,13,18,10,08,175
17595,22,12,20,10,08,175
17596,26,13,18,12,11,175
17597,23,12,17,13,08,175
17598,25,13,18,11,08,175
17599,26,11,19,11,10,175
17600,22,12,20,10,08,175
17601,19,15,19,08,08,176
17602,16,17,22,08,09,176
17603,16,17,22,08,09,176
17604,20,15,21,09,09,176
17605,20,15,21,09,09,176
17606,20,13,21,09,10,176
17607,20,13,21,09,10,176
17608,20,13,20,10,09,176
17609,20,13,20,10,09,176
17610,21,13,19,10,12,176
17611,21,13,19,10,12,176
17612,22,12,18,09,11,176
17613,22,12,18,09,11,176
17614,23,12,19,10,11,176
17615,23,12,19,10,11,176
17616,23,12,18,10,12,176
17617,23,12,18,10,12,176
17618,20,14,19,09,12,176
17619,20,14,19,09,12,176
17620,22,12,20,09,09,176
17621,22,12,20,09,09,176
17622,22,12,20,10,10,176
17623,22,12,20,10,10,176
17624,22,13,22,10,11,176
17625,22,12,22,10,12,176
17626,24,13,23,11,13,176
17627,24,13,23,11,13,176
17628,19,13,23,10,11,176
17629,19,13,23,10,11,176
17630,23,12,24,10,10,176
17631,23,12,24,10,10,176
17632,23,12,23,10,09,176
17633,23,12,23,10,09,176
17634,21,13,26,09,11,176
17635,21,13,26,09,11,176
17636,23,12,26,10,11,176
17637,21,12,26,10,12,176
17638,21,12,26,10,12,176
17639,21,13,25,10,11,176
17640,21,13,25,10,11,176
17641,19,12,25,09,07,176
17642,21,14,28,09,09,176
17643,21,14,28,09,09,176
17644,22,13,28,10,12,176
17645,22,13,28,10,12,176
17646,28,13,27,10,10,176
17647,28,13,27,10,10,176
17648,20,12,25,09,12,176
17649,20,12,25,09,12,176
17650,25,12,27,10,15,176
17651,25,12,27,10,15,176
17652,23,13,25,10,13,176
17653,23,13,26,09,11,176
17654,23,13,26,09,11,176
17655,22,14,26,10,13,176
17656,23,13,28,09,12,176
17657,23,13,28,09,12,176
17658,24,14,24,10,10,176
17659,24,14,24,10,10,176
17660,20,14,25,10,10,176
17661,20,12,22,10,09,176
17662,23,12,22,11,09,176
17663,23,14,23,09,08,176
17664,20,14,19,09,10,176
17665,22,13,21,11,08,176
17666,20,15,21,08,08,176
17667,20,14,21,08,09,176
17668,23,14,19,08,08,176
17669,20,15,22,10,11,176
17670,22,13,22,11,11,176
17671,20,13,23,12,09,176
17672,22,13,22,09,08,176
17673,23,13,19,09,08,176
17674,22,15,20,08,10,176
17675,20,12,21,09,11,176
17676,21,13,22,12,10,176
17677,23,13,22,12,09,176
17678,21,12,21,09,09,176
17679,22,13,19,12,11,176
17680,23,12,22,09,08,176
17681,22,14,23,12,10,176
17682,21,15,22,12,11,176
17683,22,12,20,09,08,176
17684,21,14,19,10,09,176
17685,20,13,22,11,11,176
17686,20,14,23,08,11,176
17687,22,12,22,12,08,176
17688,21,14,20,12,10,176
17689,21,13,20,08,08,176
17690,23,14,20,10,09,176
17691,23,15,23,09,09,176
17692,22,12,19,10,10,176
17693,23,15,19,12,10,176
17694,23,14,20,09,11,176
17695,22,12,19,08,08,176
17696,23,13,23,09,08,176
17697,20,15,19,12,09,176
17698,21,14,19,09,10,176
17699,22,13,19,08,08,176
17700,21,12,23,10,08,176
17701,31,14,29,15,10,177
17702,31,10,20,14,10,177
17703,31,11,24,13,10,177
17704,31,11,24,13,10,177
17705,31,10,21,13,11,177
17706,31,10,21,13,11,177
17707,28,10,20,13,10,177
17708,28,10,20,13,10,177
17709,29,12,20,14,10,177
17710,29,12,20,14,10,177
17711,29,12,21,14,11,177
17712,30,14,29,18,11,177
17713,29,12,21,14,11,177
17714,29,17,24,23,13,177
17715,28,22,23,17,11,177
17716,29,20,21,21,11,177
17717,28,20,21,21,11,177
17718,33,21,22,17,14,177
17719,30,15,27,15,10,177
17720,30,15,27,15,10,177
17721,33,18,23,17,11,177
17722,33,18,23,17,11,177
17723,30,14,29,18,11,177
17724,33,20,28,17,11,177
17725,33,20,28,17,11,177
17726,29,22,28,18,11,177
17727,28,22,28,18,11,177
17728,29,19,28,18,11,177
17729,30,19,28,18,11,177
17730,28,20,27,18,11,177
17731,31,16,27,16,10,177
17732,31,16,27,16,10,177
17733,30,18,27,17,11,177
17734,30,18,27,17,11,177
17735,26,10,25,17,09,177
17736,31,10,25,14,13,177
17737,31,10,25,14,13,177
17738,31,10,20,14,10,177
17739,29,12,24,15,12,177
17740,27,15,24,15,10,177
17741,26,13,25,15,11,177
17742,27,12,21,15,09,177
17743,29,14,23,17,09,177
17744,30,15,22,15,10,177
17745,27,14,20,18,10,177
17746,27,11,25,18,13,177
17747,26,15,22,15,10,177
17748,28,13,24,17,10,177
17749,26,12,21,14,12,177
17750,27,14,25,17,09,177
17751,30,13,24,15,09,177
17752,28,13,23,15,09,177
17753,29,15,25,15,11,177
17754,28,12,22,15,11,177
17755,28,15,21,18,10,177
17756,28,12,21,16,09,177
17757,27,14,24,17,09,177
17758,28,15,21,14,10,177
17759,27,14,21,15,13,177
17760,27,13,20,17,09,177
17761,28,12,23,17,09,177
17762,29,12,21,14,11,177
17763,29,13,23,16,09,177
17764,29,13,22,18,11,177
17765,28,13,20,16,09,177
17766,26,13,25,14,12,177
17767,28,12,23,17,12,177
17768,29,15,23,15,11,177
17769,26,15,25,16,10,177
17770,29,12,21,15,12,177
17771,28,13,25,16,12,177
17772,27,14,25,17,09,177
17773,28,12,21,15,11,177
17774,28,13,24,18,10,177
17775,26,12,22,15,09,177
17776,26,11,25,15,12,177
17777,27,11,23,16,09,177
17778,29,15,25,17,13,177
17779,29,12,20,14,11,177
17780,29,15,24,16,11,177
17781,27,13,20,17,10,177
17782,26,14,24,17,10,177
17783,28,12,20,18,13,177
17784,26,11,25,15,09,177
17785,28,12,23,14,10,177
17786,27,14,22,16,09,177
17787,26,12,20,15,11,177
17788,26,11,22,18,10,177
17789,29,15,25,18,12,177
17790,30,14,21,16,13,177
17791,26,13,25,18,11,177
17792,29,13,24,17,11,177
17793,30,13,25,17,11,177
17794,29,12,25,14,09,177
17795,29,11,21,16,11,177
17796,26,15,23,17,09,177
17797,29,15,23,18,12,177
17798,26,15,20,14,09,177
17799,27,15,24,18,13,177
17800,28,11,22,14,12,177
17801,26,15,18,11,11,178
17802,23,19,20,11,11,178
17803,23,19,20,11,11,178
17804,24,19,18,11,11,178
17805,24,19,18,11,11,178
17806,22,18,14,11,11,178
17807,21,12,14,16,12,178
17808,20,11,16,16,13,178
17809,20,11,16,16,13,178
17810,19,14,16,12,14,178
17811,19,14,16,12,14,178
17812,25,16,20,10,12,178
17813,18,16,17,12,14,178
17814,18,16,17,12,14,178
17815,19,16,16,12,15,178
17816,19,16,16,12,15,178
17817,19,17,17,10,15,178
17818,19,17,17,10,15,178
17819,19,15,16,11,14,178
17820,19,15,16,11,14,178
17821,19,16,15,12,13,178
17822,19,16,15,12,13,178
17823,25,16,20,10,12,178
17824,19,17,20,12,14,178
17825,24,20,14,09,13,178
17826,24,20,14,09,13,178
17827,22,17,11,07,12,178
17828,22,17,11,07,12,178
17829,23,16,13,07,12,178
17830,23,16,13,07,12,178
17831,20,15,13,09,12,178
17832,20,15,13,09,12,178
17833,20,19,12,14,15,178
17834,25,17,13,11,11,178
17835,20,19,12,14,15,178
17836,20,18,13,13,14,178
17837,20,18,13,13,14,178
17838,18,19,12,13,11,178
17839,18,19,12,13,11,178
17840,20,18,12,13,13,178
17841,20,18,12,13,13,178
17842,19,18,13,13,11,178
17843,25,16,19,15,17,178
17844,28,16,21,15,17,178
17845,25,17,22,11,11,178
17846,28,16,21,15,17,178
17847,28,16,23,14,17,178
17848,28,16,23,14,17,178
17849,23,13,18,14,15,178
17850,24,09,23,15,16,178
17851,24,09,23,15,16,178
17852,20,09,22,12,17,178
17853,20,09,22,12,17,178
17854,21,10,21,12,16,178
17855,21,10,21,12,16,178
17856,21,22,22,11,12,178
17857,22,09,21,13,17,178
17858,22,09,21,13,17,178
17859,22,12,22,13,18,178
17860,22,12,22,13,18,178
17861,23,13,21,12,18,178
17862,26,17,20,12,12,178
17863,26,15,18,11,11,178
17864,21,16,22,11,12,178
17865,21,18,20,11,11,178
17866,21,18,20,11,11,178
17867,22,15,17,10,12,178
17868,20,12,16,11,15,178
17869,22,10,18,10,16,178
17870,23,10,15,13,15,178
17871,19,12,14,09,13,178
17872,23,11,18,10,15,178
17873,20,12,18,13,11,178
17874,19,13,15,11,14,178
17875,20,15,16,10,13,178
17876,21,10,14,12,15,178
17877,21,14,15,12,13,178
17878,19,14,17,10,16,178
17879,21,14,17,13,14,178
17880,20,14,17,10,14,178
17881,23,14,15,09,14,178
17882,23,10,14,09,11,178
17883,21,13,13,11,12,178
17884,23,11,14,10,16,178
17885,21,11,14,10,13,178
17886,22,11,13,12,11,178
17887,21,11,18,09,16,178
17888,20,11,16,12,11,178
17889,21,13,15,11,12,178
17890,21,13,14,09,11,178
17891,22,15,15,11,11,178
17892,20,12,17,10,12,178
17893,22,11,17,12,14,178
17894,22,10,16,10,11,178
17895,21,12,14,11,16,178
17896,20,11,17,13,15,178
17897,22,11,14,13,14,178
17898,20,11,15,11,14,178
17899,19,14,15,13,11,178
17900,20,11,14,11,16,178
17901,18,13,14,21,21,179
17902,29,25,12,17,17,179
17903,29,25,12,17,17,179
17904,28,20,11,15,17,179
17905,32,22,16,14,17,179
17906,32,21,14,09,17,179
17907,32,20,13,11,15,179
17908,32,20,13,11,15,179
17909,32,20,14,11,14,179
17910,30,20,14,11,16,179
17911,30,20,14,11,16,179
17912,18,13,14,21,21,179
17913,30,20,13,14,16,179
17914,29,21,15,11,16,179
17915,29,21,15,11,16,179
17916,21,11,15,21,22,179
17917,18,13,19,13,20,179
17918,18,13,19,13,20,179
17919,19,12,15,14,20,179
17920,19,12,15,14,20,179
17921,19,12,15,14,20,179
17922,19,12,15,14,20,179
17923,19,12,14,18,17,179
17924,19,12,16,13,19,179
17925,19,12,16,13,19,179
17926,19,11,17,18,18,179
17927,20,13,18,15,19,179
17928,20,13,18,15,19,179
17929,18,12,17,15,19,179
17930,18,12,17,15,19,179
17931,18,12,18,17,19,179
17932,18,12,18,17,19,179
17933,19,13,17,16,19,179
17934,17,13,21,18,21,179
17935,19,13,17,16,19,179
17936,19,13,18,13,19,179
17937,19,13,18,13,19,179
17938,20,12,17,16,20,179
17939,20,12,17,16,20,179
17940,20,13,18,15,20,179
17941,20,13,18,15,20,179
17942,20,13,18,15,20,179
17943,19,12,19,13,15,179
17944,19,12,19,13,15,179
17945,17,13,21,18,21,179
17946,19,13,16,13,21,179
17947,19,13,22,16,20,179
17948,24,12,12,17,21,179
17949,17,12,14,16,18,179
17950,19,13,13,18,22,179
17951,19,13,13,18,22,179
17952,29,24,12,16,15,179
17953,29,24,12,16,15,179
17954,22,13,13,16,15,179
